brand_id	teacher_id	asset_type	locale	path	exists	size_bytes	is_real_image	last_mtime	source_pipeline	series_id	notes
warrior_calm	master_wu	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_wu_scene.png	yes	787588	yes	2026-05-08T09:18:57Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
warrior_calm	master_wu	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_wu_profile.png	yes	18386	yes	2026-05-08T09:18:57Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
warrior_calm	master_wu	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_wu_front.png	yes	17546	yes	2026-05-08T09:18:57Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
relational_calm	junko	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/junko_cover_mindfulness.png	yes	1354425	yes	2026-05-08T09:18:53Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
heart_balance	maat	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/maat_symbolic.png	yes	461147	yes	2026-05-08T09:18:55Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
sleep_restoration	master_sha	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_sha_scene.png	yes	966411	yes	2026-05-08T09:18:56Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
sleep_restoration	master_sha	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_sha_front.png	yes	18279	yes	2026-05-08T09:18:56Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
warrior_calm	master_wu	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_wu_cover_burnout.png	yes	1325061	yes	2026-05-08T09:18:57Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
relational_calm	junko	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/junko_cover_sleep_anxiety.png	yes	1450840	yes	2026-05-08T09:18:54Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
devotion_path	sai_ma	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/sai_ma_portrait.png	yes	528115	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
somatic_wisdom	pamela_fellows	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/pamela_fellows_profile.png	yes	18659	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
sleep_restoration	master_sha	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_sha_cover_grief.png	yes	15140	yes	2026-05-08T09:18:55Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
solar_return	ra	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ra_profile.png	yes	14665	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
devotion_path	sai_ma	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/sai_ma_symbolic.png	yes	520747	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
heart_balance	maat	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/maat_scene.png	yes	1038683	yes	2026-05-08T09:18:55Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
relational_calm	junko	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/junko_scene.png	yes	470693	yes	2026-05-08T09:18:54Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
n/a_deferred_v1_1	adi_da	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/adi_da_scene.png	yes	642741	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
heart_balance	maat	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/maat_front.png	yes	14898	yes	2026-05-08T09:18:54Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
warrior_calm	master_wu	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_wu_three_quarter.png	yes	18399	yes	2026-05-08T09:18:58Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
n/a_deferred_v1_1	adi_da	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/adi_da_front.png	yes	14802	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
relational_calm	junko	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/junko_front.png	yes	14969	yes	2026-05-08T09:18:54Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
cognitive_clarity	joshin	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/joshin_cover_overthinking.png	yes	923324	yes	2026-05-08T09:18:53Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
stillness_press	ahjan	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ahjan_cover_anxiety.png	yes	13136	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
digital_ground	miki	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/miki_cover_imposter_syndrome.png	yes	14570	yes	2026-05-08T09:18:58Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
solar_return	ra	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ra_front.png	yes	13770	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
solar_return	ra	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ra_scene.png	yes	1509290	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
relational_calm	junko	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/junko_symbolic.png	yes	433695	yes	2026-05-08T09:18:54Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
body_memory	omote	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/omote_profile.png	yes	15915	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
warrior_calm	master_wu	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_wu_cover_courage.png	yes	1714956	yes	2026-05-08T09:18:57Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
relational_calm	junko	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/junko_portrait.png	yes	369773	yes	2026-05-08T09:18:54Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
n/a_deferred_v1_1	adi_da	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/adi_da_cover_self_worth.png	yes	13696	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
heart_balance	maat	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/maat_three_quarter.png	yes	15833	yes	2026-05-08T09:18:55Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
solar_return	ra	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ra_three_quarter.png	yes	14674	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
sleep_restoration	master_sha	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_sha_symbolic.png	yes	607765	yes	2026-05-08T09:18:56Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
somatic_wisdom	pamela_fellows	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/pamela_fellows_front.png	yes	17801	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
warrior_calm	master_wu	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_wu_symbolic.png	yes	566477	yes	2026-05-08T09:18:58Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
somatic_wisdom	pamela_fellows	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/pamela_fellows_scene.png	yes	541497	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
stillness_press	ahjan	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ahjan_portrait.png	yes	740417	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
cognitive_clarity	joshin	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/joshin_profile.png	yes	15499	yes	2026-05-08T09:18:53Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
n/a_deferred_v1_1	adi_da	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/adi_da_symbolic.png	yes	735221	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
sleep_restoration	master_sha	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_sha_portrait.png	yes	689418	yes	2026-05-08T09:18:56Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
devotion_path	sai_ma	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/sai_ma_cover_grief.png	yes	11827	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
warrior_calm	master_wu	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_wu_portrait.png	yes	1037639	yes	2026-05-08T09:18:57Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
devotion_path	sai_ma	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/sai_ma_three_quarter.png	yes	15838	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
cognitive_clarity	joshin	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/joshin_cover_depression.png	yes	1519040	yes	2026-05-08T09:18:53Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
stillness_press	ahjan	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ahjan_symbolic.png	yes	691708	yes	2026-05-08T09:18:52Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
stillness_press	ahjan	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ahjan_front.png	yes	14604	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
cognitive_clarity	joshin	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/joshin_three_quarter.png	yes	15424	yes	2026-05-08T09:18:53Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
n/a_deferred_v1_1	adi_da	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/adi_da_portrait.png	yes	714152	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
stillness_press	ahjan	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ahjan_scene.png	yes	784150	yes	2026-05-08T09:18:52Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
devotion_path	sai_ma	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/sai_ma_front.png	yes	15174	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
devotion_path	sai_ma	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/sai_ma_scene.png	yes	843709	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
digital_ground	miki	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/miki_portrait.png	yes	848670	yes	2026-05-08T09:18:58Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
qi_foundation	master_feung	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_feung_symbolic.png	yes	819030	yes	2026-05-08T09:18:55Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
stillness_press	ahjan	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ahjan_profile.png	yes	15416	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
cognitive_clarity	joshin	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/joshin_front.png	yes	15033	yes	2026-05-08T09:18:53Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
cognitive_clarity	joshin	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/joshin_scene.png	yes	756388	yes	2026-05-08T09:18:53Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
qi_foundation	master_feung	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_feung_profile.png	yes	17592	yes	2026-05-08T09:18:55Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
relational_calm	junko	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/junko_three_quarter.png	yes	15856	yes	2026-05-08T09:18:54Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
digital_ground	miki	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/miki_symbolic.png	yes	813377	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
qi_foundation	master_feung	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_feung_portrait.png	yes	623932	yes	2026-05-08T09:18:55Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
body_memory	omote	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/omote_scene.png	yes	642273	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
body_memory	omote	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/omote_front.png	yes	15067	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
qi_foundation	master_feung	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_feung_three_quarter.png	yes	17643	yes	2026-05-08T09:18:55Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
solar_return	ra	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/ra_cover_self_worth.png	yes	13729	yes	2026-05-08T09:18:59Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
sleep_restoration	master_sha	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_sha_profile.png	yes	19134	yes	2026-05-08T09:18:56Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
relational_calm	junko	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/junko_cover_social_anxiety.png	yes	1267869	yes	2026-05-08T09:18:54Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
warrior_calm	master_wu	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_wu_cover_boundaries.png	yes	1236350	yes	2026-05-08T09:18:56Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
n/a_deferred_v1_1	adi_da	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/adi_da_profile.png	yes	15691	yes	2026-05-08T09:18:51Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
qi_foundation	master_feung	manga_cover	en_US	brand-wizard-app/public/assets/manga_covers/master_feung_cover_burnout.png	yes	16663	yes	2026-05-08T09:18:55Z	brand_wizard_seed		Manga cover variant (front/profile/scene/symbolic/three_quarter/portrait/cover_<topic>)
n/a_deferred_v1_1	adi_da	manga_panel	en_US	brand-wizard-app/public/assets/manga_panels/adi_da/page_004.png	yes	13012	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga panel showcase (4-per-teacher demo)
n/a_deferred_v1_1	adi_da	manga_panel	en_US	brand-wizard-app/public/assets/manga_panels/adi_da/page_002.png	yes	10923	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga panel showcase (4-per-teacher demo)
n/a_deferred_v1_1	adi_da	manga_panel	en_US	brand-wizard-app/public/assets/manga_panels/adi_da/page_003.png	yes	12212	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga panel showcase (4-per-teacher demo)
n/a_deferred_v1_1	adi_da	manga_panel	en_US	brand-wizard-app/public/assets/manga_panels/adi_da/page_001.png	yes	12402	yes	2026-05-08T09:19:00Z	brand_wizard_seed		Manga panel showcase (4-per-teacher demo)
heart_balance	maat	manga_panel	en_US	brand-wizard-app/public/assets/manga_panels/maat/page_004.png	yes	887759	yes	2026-05-08T09:19:56Z	brand_wizard_seed		Manga panel showcase (4-per-teacher demo)
