persona	topic	duration	engine	buildability	chapter_count	count_invariant_cohesion	repetition_severity	rep_score	cohesion_issues
tech_finance_burnout	burnout	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	burnout	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	burnout	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	burnout	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	burnout	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	burnout	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	compassion_fatigue	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	compassion_fatigue	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	compassion_fatigue	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	compassion_fatigue	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	compassion_fatigue	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	compassion_fatigue	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	compassion_fatigue	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	courage	deep_book_4h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
tech_finance_burnout	courage	deep_book_6h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
tech_finance_burnout	courage	extended_book_2h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
tech_finance_burnout	courage	micro_book_15	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	courage	micro_book_20	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	courage	short_book_30	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	courage	standard_book	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
tech_finance_burnout	depression	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	depression	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	depression	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	depression	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	depression	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	depression	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	depression	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	financial_anxiety	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	financial_anxiety	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	financial_anxiety	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	financial_anxiety	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	financial_anxiety	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	financial_anxiety	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	financial_anxiety	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	financial_stress	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	financial_stress	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	financial_stress	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	financial_stress	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	financial_stress	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	financial_stress	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	financial_stress	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	grief	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	grief	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	grief	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	grief	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	grief	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	grief	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	grief	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
tech_finance_burnout	imposter_syndrome	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	imposter_syndrome	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	imposter_syndrome	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	imposter_syndrome	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	imposter_syndrome	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	imposter_syndrome	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	imposter_syndrome	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	overthinking	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	overthinking	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	overthinking	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	overthinking	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	overthinking	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	overthinking	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	overthinking	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	self_worth	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	self_worth	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	self_worth	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	self_worth	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	self_worth	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	self_worth	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	self_worth	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	sleep_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	sleep_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	sleep_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	sleep_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	sleep_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	sleep_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	sleep_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	social_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	social_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	social_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	social_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	social_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	social_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	social_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	somatic_healing	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	somatic_healing	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	somatic_healing	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	somatic_healing	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	somatic_healing	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	somatic_healing	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	somatic_healing	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	boundaries	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	boundaries	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	boundaries	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	boundaries	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	boundaries	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	boundaries	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	boundaries	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	burnout	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	burnout	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	burnout	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	burnout	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	burnout	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	burnout	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	burnout	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	compassion_fatigue	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	compassion_fatigue	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	compassion_fatigue	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	compassion_fatigue	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	compassion_fatigue	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	compassion_fatigue	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	compassion_fatigue	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	courage	deep_book_4h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
working_parents	courage	deep_book_6h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
working_parents	courage	extended_book_2h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
working_parents	courage	micro_book_15	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	courage	micro_book_20	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	courage	short_book_30	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	courage	standard_book	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
working_parents	depression	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	depression	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	depression	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	depression	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	depression	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	depression	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	depression	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	financial_anxiety	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	financial_anxiety	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	financial_anxiety	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	financial_anxiety	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	financial_anxiety	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	financial_anxiety	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	financial_anxiety	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	financial_stress	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	financial_stress	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	financial_stress	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	financial_stress	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	financial_stress	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	financial_stress	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	financial_stress	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	grief	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	grief	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	grief	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	grief	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	grief	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	grief	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	grief	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
working_parents	imposter_syndrome	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	imposter_syndrome	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	imposter_syndrome	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	imposter_syndrome	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	imposter_syndrome	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	imposter_syndrome	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	imposter_syndrome	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	overthinking	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	overthinking	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	overthinking	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	overthinking	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	overthinking	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	overthinking	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	overthinking	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	self_worth	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	self_worth	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	self_worth	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	self_worth	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	self_worth	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	self_worth	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	self_worth	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	sleep_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	sleep_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	sleep_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	sleep_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	sleep_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	sleep_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	sleep_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	social_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	social_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	social_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	social_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	social_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	social_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	social_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	somatic_healing	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	somatic_healing	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	somatic_healing	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
working_parents	somatic_healing	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	somatic_healing	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	somatic_healing	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
working_parents	somatic_healing	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
